Unnamed: 0,prompt,completion,predicted_result,NRMSE
569,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '29' ) and    Fuel_Price between 2 and 4  ,535969.0,1027143839044,12073366.866459245
570,select avg(Weekly_Sales) from Walmart where Store in ( '34' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,965660.0,1406892683675,12073366.866459245
571,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,2139506.0,1482198524,12073366.866459245
572,select avg(Weekly_Sales) from Walmart where Store in ( '22' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1012975.0,2,12073366.866459245
573,select avg(Weekly_Sales) from Walmart where Store in ( '3' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,387702.0,2,12073366.866459245
574,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,556390.0,683,12073366.866459245
575,select avg(Weekly_Sales) from Walmart where Store in ( '41' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1372113.0,1027363251034625,12073366.866459245
576,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,365019.0,565,12073366.866459245
577,select avg(Weekly_Sales) from Walmart where Store in ( '30' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,453907.0,505,12073366.866459245
578,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1433839.0,1618196964978,12073366.866459245
579,select avg(Weekly_Sales) from Walmart where Store in ( '39' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1353584.0,2,12073366.866459245
580,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '1' ) and    Fuel_Price between 2 and 3  ,1618090.0,1965201207392,12073366.866459245
581,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 3  ,2105058.0,2,12073366.866459245
582,select avg(Weekly_Sales) from Walmart where Store in ( '18' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1169422.0,1353250142967,12073366.866459245
583,select avg(Weekly_Sales) from Walmart where Store in ( '18' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,1083410.0,1028365609,12073366.866459245
584,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '24' ) and    Fuel_Price between 2 and 3  ,1360383.0,1313353306968,12073366.866459245
585,select avg(Weekly_Sales) from Walmart where Store in ( '17' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,848389.0,1044968058225,12073366.866459245
586,select avg(Weekly_Sales) from Walmart where Store in ( '7' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,672400.0,683,12073366.866459245
587,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 3  ,846850.0,1434596196,12073366.866459245
588,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '36' ) and    Fuel_Price between 2 and 3  ,418059.0,552,12073366.866459245
589,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '28' ) and    Fuel_Price between 3 and 4  ,1313748.0,1438250201892,12073366.866459245
590,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '9' ) and    Fuel_Price between 2 and 3  ,566338.0,765326250898201,12073366.866459245
591,select avg(Weekly_Sales) from Walmart where Store in ( '29' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,510481.0,709,12073366.866459245
592,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '4' ) and    Fuel_Price between 2 and 3  ,2159616.0,1965734308,12073366.866459245
593,select avg(Weekly_Sales) from Walmart where Store in ( '2' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,1914208.0,2,12073366.866459245
594,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1433839.0,1019863985459,12073366.866459245
595,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '24' ) and    Fuel_Price between 3 and 4  ,1356044.0,1953897949096,12073366.866459245
596,select avg(Weekly_Sales) from Walmart where Store in ( '17' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,848389.0,1975226178892,12073366.866459245
597,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '7' ) and    Fuel_Price between 2 and 3  ,656158.0,668824975611,12073366.866459245
598,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,550412.0,510105973192,12073366.866459245
599,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '41' ) and    Fuel_Price between 2 and 3  ,1189694.0,2,12073366.866459245
600,select avg(Weekly_Sales) from Walmart where Store in ( '7' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,656158.0,529,12073366.866459245
601,select avg(Weekly_Sales) from Walmart where Store in ( '9' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,552815.0,592969892018,12073366.866459245
602,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '29' ) and    Fuel_Price between 2 and 3  ,529191.0,932156610688,12073366.866459245
603,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '14' ) and    Fuel_Price between 2 and 3  ,2139506.0,1028104353117,12073366.866459245
604,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,509424.0,571,12073366.866459245
605,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '40' ) and    Fuel_Price between 3 and 4  ,1019711.0,1914968031511,12073366.866459245
606,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '45' ) and    Fuel_Price between 3 and 4  ,791073.0,656,12073366.866459245
607,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '5' ) and    Fuel_Price between 2 and 3  ,351225.0,562,12073366.866459245
608,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '27' ) and    Fuel_Price between 2 and 3  ,1817175.0,2,12073366.866459245
609,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '15' ) and    Fuel_Price between 3 and 4  ,736055.0,631,12073366.866459245
610,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '22' ) and    Fuel_Price between 2 and 3  ,1012975.0,1034401365968,12073366.866459245
611,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,523090.0,1279212163062,12073366.866459245
612,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '37' ) and    Fuel_Price between 2 and 4  ,507525.0,1453675025,12073366.866459245
613,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '6' ) and    Fuel_Price between 3 and 4  ,1674511.0,2,12073366.866459245
614,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,620511.0,1028347059024,12073366.866459245
615,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,2020604.0,1499139250,12073366.866459245
616,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,810500.0,1414565924863,12073366.866459245
617,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '3' ) and    Fuel_Price between 3 and 4  ,406821.0,1453590041,12073366.866459245
618,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '15' ) and    Fuel_Price between 2 and 3  ,625068.0,1186337822,12073366.866459245
619,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '41' ) and    Fuel_Price between 3 and 4  ,1372113.0,1356948194,12073366.866459245
620,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '24' ) and    Fuel_Price between 3 and 4  ,1483606.0,2,12073366.866459245
621,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '7' ) and    Fuel_Price between 2 and 4  ,562964.0,710,12073366.866459245
622,select avg(Weekly_Sales) from Walmart where Store in ( '30' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,438708.0,710,12073366.866459245
623,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,2062031.0,2,12073366.866459245
624,select avg(Weekly_Sales) from Walmart where Store in ( '23' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1326867.0,1566249372097,12073366.866459245
625,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '44' ) and    Fuel_Price between 2 and 3  ,283978.0,372959,12073366.866459245
626,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '25' ) and    Fuel_Price between 2 and 3  ,619587.0,1024227056113,12073366.866459245
627,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '28' ) and    Fuel_Price between 2 and 3  ,1558968.0,1597372098,12073366.866459245
628,select avg(Weekly_Sales) from Walmart where Store in ( '22' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1035196.0,2,12073366.866459245
629,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '15' ) and    Fuel_Price between 2 and 3  ,662206.0,765524,12073366.866459245
630,select avg(Weekly_Sales) from Walmart where Store in ( '26' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1082819.0,1481225601,12073366.866459245
631,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '43' ) and    Fuel_Price between 3 and 4  ,631027.0,1509630618,12073366.866459245
632,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '39' ) and    Fuel_Price between 2 and 4  ,1551127.0,2,12073366.866459245
633,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '16' ) and    Fuel_Price between 2 and 3  ,559179.0,1453838965959,12073366.866459245
634,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '10' ) and    Fuel_Price between 3 and 4  ,1899611.0,1446419777263,12073366.866459245
635,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1458097.0,1597326035113,12073366.866459245
636,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,582400.0,626150337185824,12073366.866459245
637,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1898004.0,1279898037056,12073366.866459245
638,select avg(Weekly_Sales) from Walmart where Store in ( '31' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1405308.0,1619575402,12073366.866459245
639,select avg(Weekly_Sales) from Walmart where Store in ( '2' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1964326.0,2,12073366.866459245
640,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '11' ) and    Fuel_Price between 3 and 4  ,1458097.0,1218024517912,12073366.866459245
641,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,365019.0,438907250024,12073366.866459245
642,select avg(Weekly_Sales) from Walmart where Store in ( '16' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,510610.0,566511256273,12073366.866459245
643,select avg(Weekly_Sales) from Walmart where Store in ( '39' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1481315.0,1965618224,12073366.866459245
644,select avg(Weekly_Sales) from Walmart where Store in ( '41' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1279200.0,2,12073366.866459245
645,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '21' ) and    Fuel_Price between 3 and 4  ,810500.0,1062031505,12073366.866459245
646,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '32' ) and    Fuel_Price between 2 and 3  ,1185575.0,1363194948867,12073366.866459245
647,select avg(Weekly_Sales) from Walmart where Store in ( '23' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1462542.0,1093963800,12073366.866459245
648,select avg(Weekly_Sales) from Walmart where Store in ( '29' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,529191.0,909,12073366.866459245
649,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '5' ) and    Fuel_Price between 2 and 4  ,359501.0,562,12073366.866459245
650,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '13' ) and    Fuel_Price between 2 and 3  ,2061192.0,1,12073366.866459245
651,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,314892.0,566200248701,12073366.866459245
652,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,810500.0,1096892035892,12073366.866459245
653,select avg(Weekly_Sales) from Walmart where Store in ( '36' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,418059.0,279,12073366.866459245
654,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '28' ) and    Fuel_Price between 2 and 3  ,1558968.0,1597694630611,12073366.866459245
655,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '7' ) and    Fuel_Price between 2 and 4  ,562964.0,1058350524,12073366.866459245
656,select avg(Weekly_Sales) from Walmart where Store in ( '24' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1483606.0,1400524679031,12073366.866459245
657,select avg(Weekly_Sales) from Walmart where Store in ( '7' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,656158.0,558917419597251,12073366.866459245
658,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '35' ) and    Fuel_Price between 2 and 3  ,1065250.0,2,12073366.866459245
659,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '16' ) and    Fuel_Price between 2 and 3  ,559179.0,769892702948967,12073366.866459245
660,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '33' ) and    Fuel_Price between 3 and 4  ,253114.0,736,12073366.866459245
661,select avg(Weekly_Sales) from Walmart where Store in ( '18' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1169422.0,1263224225804,12073366.866459245
662,select avg(Weekly_Sales) from Walmart where Store in ( '31' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,1388072.0,2,12073366.866459245
663,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,620511.0,1419524337419,12073366.866459245
664,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '33' ) and    Fuel_Price between 2 and 3  ,283858.0,523,12073366.866459245
665,select avg(Weekly_Sales) from Walmart where Store in ( '6' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1690502.0,2,12073366.866459245
666,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,351225.0,405,12073366.866459245
667,select avg(Weekly_Sales) from Walmart where Store in ( '6' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1581317.0,1965430414959,12073366.866459245
668,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1898004.0,1245225376401,12073366.866459245
669,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,768199.0,1028892824917,12073366.866459245
670,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '31' ) and    Fuel_Price between 3 and 4  ,1405308.0,2,12073366.866459245
671,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,2295786.0,2,12073366.866459245
672,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 3  ,846850.0,1524978768041,12073366.866459245
673,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '31' ) and    Fuel_Price between 2 and 3  ,1477263.0,1978818041914,12073366.866459245
